0.000000, 0.000000, -0.003000
0.010000, 0.001000, -0.003000
0.020000, 0.002000, -0.003000
0.030000, 0.003000, -0.003000
0.040000, 0.004000, -0.003000
0.050000, 0.005000, -0.003000
0.060000, 0.006000, -0.003000
0.070000, 0.007000, -0.003000
0.080000, 0.008000, -0.003000
0.090000, 0.009000, -0.003000
0.100000, 0.010000, -0.003000
0.110000, 0.011000, -0.003000
0.120000, 0.012000, -0.003000
0.130000, 0.013000, -0.003000
0.140000, 0.014000, -0.003000
0.150000, 0.015000, -0.003000
0.160000, 0.016000, -0.003000
0.170000, 0.017000, -0.003000
0.180000, 0.018000, -0.003000
0.190000, 0.019000, -0.003000
0.200000, 0.020000, -0.003000
0.210000, 0.021000, -0.003000
0.220000, 0.022000, -0.003000
0.230000, 0.023000, -0.003000
0.240000, 0.024000, -0.003000
0.250000, 0.025000, -0.003000
0.260000, 0.026000, -0.003000
0.270000, 0.027000, -0.003000
0.280000, 0.028000, -0.003000
0.290000, 0.029000, -0.003000
0.300000, 0.030000, -0.003000
0.310000, 0.031000, -0.003000
0.320000, 0.032000, -0.003000
0.330000, 0.033000, -0.003000
0.340000, 0.034000, -0.003000
0.350000, 0.035000, -0.003000
0.360000, 0.036000, -0.003000
0.370000, 0.037000, -0.003000
0.380000, 0.038000, -0.003000
0.390000, 0.039000, -0.003000
0.400000, 0.040000, -0.003000
0.410000, 0.041000, -0.003000
0.420000, 0.042000, -0.003000
0.430000, 0.043000, -0.003000
0.440000, 0.044000, -0.003000
0.450000, 0.045000, -0.003000
0.460000, 0.046000, -0.003000
0.470000, 0.047000, -0.003000
0.480000, 0.048000, -0.003000
0.490000, 0.049000, -0.003000
0.500000, 0.050000, -0.003000
0.510000, 0.051000, -0.003000
0.520000, 0.052000, -0.003000
0.530000, 0.053000, -0.003000
0.540000, 0.054000, -0.003000
0.550000, 0.055000, -0.003000
0.560000, 0.056000, -0.003000
0.570000, 0.057000, -0.003000
0.580000, 0.058000, -0.003000
0.590000, 0.059000, -0.003000
0.600000, 0.060000, -0.003000
0.610000, 0.061000, -0.003000
0.620000, 0.062000, -0.003000
0.630000, 0.063000, -0.003000
0.640000, 0.064000, -0.003000
0.650000, 0.065000, -0.003000
0.660000, 0.066000, -0.003000
0.670000, 0.067000, -0.003000
0.680000, 0.068000, -0.003000
0.690000, 0.069000, -0.003000
0.700000, 0.070000, -0.003000
0.710000, 0.071000, -0.003000
0.720000, 0.072000, -0.003000
0.730000, 0.073000, -0.003000
0.740000, 0.074000, -0.003000
0.750000, 0.075000, -0.003000
0.760000, 0.076000, -0.003000
0.770000, 0.077000, -0.003000
0.780000, 0.078000, -0.003000
0.790000, 0.079000, -0.003000
0.800000, 0.080000, -0.003000
0.810000, 0.081000, -0.003000
0.820000, 0.082000, -0.003000
0.830000, 0.083000, -0.003000
0.840000, 0.084000, -0.003000
0.850000, 0.085000, -0.003000
0.860000, 0.086000, -0.003000
0.870000, 0.087000, -0.003000
0.880000, 0.088000, -0.003000
0.890000, 0.089000, -0.003000
0.900000, 0.090000, -0.003000
0.910000, 0.091000, -0.003000
0.920000, 0.092000, -0.003000
0.930000, 0.093000, -0.003000
0.940000, 0.094000, -0.003000
0.950000, 0.095000, -0.003000
0.960000, 0.096000, -0.003000
0.970000, 0.097000, -0.003000
0.980000, 0.098000, -0.003000
0.990000, 0.099000, -0.003000
1.000000, 0.100000, -0.003000
1.010000, 0.101000, -0.003000
1.020000, 0.102000, -0.003000
1.030000, 0.103000, -0.003000
1.040000, 0.104000, -0.003000
1.050000, 0.105000, -0.003000
1.060000, 0.106000, -0.003000
1.070000, 0.107000, -0.003000
1.080000, 0.108000, -0.003000
1.090000, 0.109000, -0.003000
1.100000, 0.110000, -0.003000
1.110000, 0.111000, -0.003000
1.120000, 0.112000, -0.003000
1.130000, 0.113000, -0.003000
1.140000, 0.114000, -0.003000
1.150000, 0.115000, -0.003000
1.160000, 0.116000, -0.003000
1.170000, 0.117000, -0.003000
1.180000, 0.118000, -0.003000
1.190000, 0.119000, -0.003000
1.200000, 0.120000, -0.003000
1.210000, 0.121000, -0.003000
1.220000, 0.122000, -0.003000
1.230000, 0.123000, -0.003000
1.240000, 0.124000, -0.003000
1.250000, 0.125000, -0.003000
1.260000, 0.126000, -0.003000
1.270000, 0.127000, -0.003000
1.280000, 0.128000, -0.003000
1.290000, 0.129000, -0.003000
1.300000, 0.130000, -0.003000
1.310000, 0.131000, -0.003000
1.320000, 0.132000, -0.003000
1.330000, 0.133000, -0.003000
1.340000, 0.134000, -0.003000
1.350000, 0.135000, -0.003000
1.360000, 0.136000, -0.003000
1.370000, 0.137000, -0.003000
1.380000, 0.138000, -0.003000
1.390000, 0.139000, -0.003000
1.400000, 0.140000, -0.003000
1.410000, 0.141000, -0.003000
1.420000, 0.142000, -0.003000
1.430000, 0.143000, -0.003000
1.440000, 0.144000, -0.003000
1.450000, 0.145000, -0.003000
1.460000, 0.146000, -0.003000
1.470000, 0.147000, -0.003000
1.480000, 0.148000, -0.003000
1.490000, 0.149000, -0.003000
1.500000, 0.150000, -0.003000
1.510000, 0.151000, -0.003000
1.520000, 0.152000, -0.003000
1.530000, 0.153000, -0.003000
1.540000, 0.154000, -0.003000
1.550000, 0.155000, -0.003000
1.560000, 0.156000, -0.003000
1.570000, 0.157000, -0.003000
1.580000, 0.158000, -0.003000
1.590000, 0.159000, -0.003000
1.600000, 0.160000, -0.003000
1.610000, 0.161000, -0.003000
1.620000, 0.162000, -0.003000
1.630000, 0.163000, -0.003000
1.640000, 0.164000, -0.003000
1.650000, 0.165000, -0.003000
1.660000, 0.166000, -0.003000
1.670000, 0.167000, -0.003000
1.680000, 0.168000, -0.003000
1.690000, 0.169000, -0.003000
1.700000, 0.170000, -0.003000
1.710000, 0.171000, -0.003000
1.720000, 0.172000, -0.003000
1.730000, 0.173000, -0.003000
1.740000, 0.174000, -0.003000
1.750000, 0.175000, -0.003000
1.760000, 0.176000, -0.003000
1.770000, 0.177000, -0.003000
1.780000, 0.178000, -0.003000
1.790000, 0.179000, -0.003000
1.800000, 0.180000, -0.003000
1.810000, 0.181000, -0.003000
1.820000, 0.182000, -0.003000
1.830000, 0.183000, -0.003000
1.840000, 0.184000, -0.003000
1.850000, 0.185000, -0.003000
1.860000, 0.186000, -0.003000
1.870000, 0.187000, -0.003000
1.880000, 0.188000, -0.003000
1.890000, 0.189000, -0.003000
1.900000, 0.190000, -0.003000
1.910000, 0.191000, -0.003000
1.920000, 0.192000, -0.003000
1.930000, 0.193000, -0.003000
1.940000, 0.194000, -0.003000
1.950000, 0.195000, -0.003000
1.960000, 0.196000, -0.003000
1.970000, 0.197000, -0.003000
1.980000, 0.198000, -0.003000
1.990000, 0.199000, -0.003000
2.000000, 0.200000, -0.003000
2.010000, 0.201000, -0.003000
2.020000, 0.202000, -0.003000
2.030000, 0.203000, -0.003000
2.040000, 0.204000, -0.003000
2.050000, 0.205000, -0.003000
2.060000, 0.206000, -0.003000
2.070000, 0.207000, -0.003000
2.080000, 0.208000, -0.003000
2.090000, 0.209000, -0.003000
2.100000, 0.210000, -0.003000
2.110000, 0.211000, -0.003000
2.120000, 0.212000, -0.003000
2.130000, 0.213000, -0.003000
2.140000, 0.214000, -0.003000
2.150000, 0.215000, -0.003000
2.160000, 0.216000, -0.003000
2.170000, 0.217000, -0.003000
2.180000, 0.218000, -0.003000
2.190000, 0.219000, -0.003000
2.200000, 0.220000, -0.003000
2.210000, 0.221000, -0.003000
2.220000, 0.222000, -0.003000
2.230000, 0.223000, -0.003000
2.240000, 0.224000, -0.003000
2.250000, 0.225000, -0.003000
2.260000, 0.226000, -0.003000
2.270000, 0.227000, -0.003000
2.280000, 0.228000, -0.003000
2.290000, 0.229000, -0.003000
2.300000, 0.230000, -0.003000
2.310000, 0.231000, -0.003000
2.320000, 0.232000, -0.003000
2.330000, 0.233000, -0.003000
2.340000, 0.234000, -0.003000
2.350000, 0.235000, -0.003000
2.360000, 0.236000, -0.003000
2.370000, 0.237000, -0.003000
2.380000, 0.238000, -0.003000
2.390000, 0.239000, -0.003000
2.400000, 0.240000, -0.003000
2.410000, 0.241000, -0.003000
2.420000, 0.242000, -0.003000
